4.81628012657,0.0715789794922,-0.386260986328,-0.923477172852,-0.163549780846,-0.274375885725,-0.244678989053
4.97304415703,0.0756530761719,-0.436050415039,-1.03611755371,0.102697886527,-0.430824100971,-0.0906513407826
5.09783506393,0.131134033203,-0.970962524414,-0.649230957031,0.246365830302,-1.19757509232,-1.75664532185
5.22165107727,-0.454132080078,-0.746810913086,-1.1982421875,-2.22662353516,-1.5921434164,-1.27159571648
5.33566212654,-0.0682220458984,-0.717834472656,-1.94929504395,1.47986078262,-0.786739885807,-1.97824478149
5.46763110161,0.30859375,0.209350585938,-1.09475708008,2.35361599922,1.87202644348,-0.51813262701
5.59335803986,0.283447265625,0.369689941406,-0.220367431641,1.74091458321,2.01858901978,1.73112106323
5.72383213043,-0.0245971679688,0.391296386719,-0.103103637695,-0.230873167515,2.37250185013,3.64955282211
5.85779500008,-1.28295898438,0.420425415039,-0.585525512695,-3.17537093163,1.40508592129,4.04847240448
5.99246406555,-1.87528991699,0.609771728516,-1.24821472168,-4.4228181839,0.603753805161,2.38745689392
6.11969399452,-1.39865112305,0.771469116211,-1.39936828613,-4.75954198837,1.45376694202,-2.84986948967
6.33315706253,-0.790512084961,1.02934265137,-1.5751953125,0.394874364138,2.16576433182,-4.37215423584
6.50020813942,-0.299026489258,0.682968139648,-0.924468994141,3.29767942429,1.38500547409,-1.62737679482
6.64055299759,-0.291275024414,0.144119262695,-0.495391845703,3.31867671013,1.75686132908,0.333906590939
6.80705595016,-0.396957397461,-0.262771606445,-0.114776611328,2.20970439911,2.10181713104,1.52479660511
6.93493008614,-1.04945373535,-0.87939453125,0.14924621582,0.425895124674,3.06004858017,1.3100284338
7.10421800613,-0.733978271484,-0.802947998047,-0.895492553711,-1.18623185158,1.96538221836,-0.315150231123
7.23113203049,-0.209457397461,-0.767822265625,-0.648468017578,0.205946236849,-0.0408164076507,-0.673626899719
7.36772108078,-0.219375610352,-0.802795410156,-0.555450439453,0.0660996586084,0.117804132402,0.0851716175675
7.54219412804,-0.251495361328,-0.807403564453,-0.616943359375,-0.25695297122,-0.239275172353,0.244561284781
